File Start Time: 1262917786376
timestamp,acc_x,acc_y,acc_z,real time,activity
326554186314,-2.6640625,0.49780273,9.875,1262917788982,Drinking
326564286314,-2.6640625,0.5048828,9.890625,1262917788983,Drinking
326574386314,-2.6425781,0.5214844,9.8828125,1262917788985,Drinking
326584486314,-2.640625,0.48120117,9.859375,1262917789014,Drinking
326594586314,-2.6308594,0.49072266,9.8984375,1262917789015,Drinking
326604686314,-2.6328125,0.48339844,9.8984375,1262917789016,Drinking
326614786314,-2.6113281,0.47387695,9.890625,1262917789043,Drinking
326624886314,-2.5917969,0.48583984,9.875,1262917789046,Drinking
326634986314,-2.6054688,0.49536133,9.8828125,1262917789047,Drinking
326645086314,-2.6035156,0.47387695,9.890625,1262917789073,Drinking
326655186314,-2.6015625,0.47631836,9.90625,1262917789075,Drinking
326665286314,-2.6113281,0.48120117,9.875,1262917789076,Drinking
326675386314,-2.6308594,0.5073242,9.8671875,1262917789104,Drinking
326685486314,-2.6347656,0.5,9.875,1262917789105,Drinking
326695586314,-2.6347656,0.49536133,9.8515625,1262917789106,Drinking
326705686314,-2.6347656,0.49536133,9.890625,1262917789134,Drinking
326715786314,-2.6640625,0.5073242,9.859375,1262917789135,Drinking
326725886314,-2.65625,0.49536133,9.8671875,1262917789137,Drinking
326735986314,-2.6269531,0.47875977,9.84375,1262917789164,Drinking
326746086314,-2.6328125,0.5048828,9.875,1262917789165,Drinking
326756186314,-2.6347656,0.51464844,9.9140625,1262917789166,Drinking
326766286314,-2.6328125,0.47631836,9.890625,1262917789196,Drinking
326776386314,-2.6347656,0.49316406,9.90625,1262917789198,Drinking
326786486314,-2.6152344,0.48120117,9.9140625,1262917789199,Drinking
326796586314,-2.625,0.5,9.8984375,1262917789225,Drinking
326806686314,-2.6015625,0.48339844,9.8984375,1262917789226,Drinking
326816786314,-2.6035156,0.48339844,9.8984375,1262917789227,Drinking
326826886314,-2.6347656,0.49780273,9.8984375,1262917789255,Drinking
326836986314,-2.6523438,0.49536133,9.8828125,1262917789257,Drinking
326847086314,-2.6328125,0.49072266,9.890625,1262917789258,Drinking
326857186314,-2.65625,0.49536133,9.875,1262917789285,Drinking
326867286314,-2.6484375,0.48120117,9.875,1262917789287,Drinking
326877386314,-2.6132812,0.5024414,9.8984375,1262917789289,Drinking
326887486314,-2.6328125,0.5024414,9.8671875,1262917789316,Drinking
326897586314,-2.65625,0.49780273,9.8515625,1262917789317,Drinking
326907686314,-2.640625,0.49072266,9.8671875,1262917789318,Drinking
326917786314,-2.6328125,0.49780273,9.8828125,1262917789349,Drinking
326927886314,-2.6210938,0.5024414,9.8671875,1262917789349,Drinking
326937986314,-2.6152344,0.5073242,9.8671875,1262917789349,Drinking
326948086314,-2.6308594,0.5048828,9.890625,1262917789377,Drinking
326958186314,-2.625,0.48828125,9.859375,1262917789377,Drinking
326968286314,-2.6347656,0.49072266,9.859375,1262917789378,Drinking
326978386314,-2.6347656,0.47631836,9.859375,1262917789407,Drinking
326988486314,-2.6152344,0.48828125,9.875,1262917789408,Drinking
326998586314,-2.6308594,0.49072266,9.8828125,1262917789408,Drinking
327008686314,-2.6347656,0.48583984,9.8671875,1262917789437,Drinking
